time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2022-02-21T12:00:00Z,0.0,32.35,-120.4375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.42500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.4125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.4,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.38749999999999,0.13276921
2022-02-21T12:00:00Z,0.0,32.35,-120.375,0.13276921
2022-02-21T12:00:00Z,0.0,32.35,-120.36250000000001,0.13276921
2022-02-21T12:00:00Z,0.0,32.35,-120.35,0.1881476
2022-02-21T12:00:00Z,0.0,32.35,-120.3375,0.22414254
2022-02-21T12:00:00Z,0.0,32.35,-120.32499999999999,0.2267142
2022-02-21T12:00:00Z,0.0,32.35,-120.3125,0.2267142
2022-02-21T12:00:00Z,0.0,32.35,-120.30000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.2875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.275,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.26249999999999,0.15824763
2022-02-21T12:00:00Z,0.0,32.35,-120.25,0.30632648
2022-02-21T12:00:00Z,0.0,32.35,-120.23750000000001,0.30632648
2022-02-21T12:00:00Z,0.0,32.35,-120.225,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.2125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.19999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.1875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.17500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.1625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.15,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.13749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.11250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.1,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.0875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.07499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.0625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-120.05000000000001,0.22086099
2022-02-21T12:00:00Z,0.0,32.35,-120.0375,0.22086099
2022-02-21T12:00:00Z,0.0,32.35,-120.025,0.26486206
2022-02-21T12:00:00Z,0.0,32.35,-120.01249999999999,0.23914616
2022-02-21T12:00:00Z,0.0,32.35,-120.0,0.23914616
2022-02-21T12:00:00Z,0.0,32.35,-119.98750000000001,0.26105908
2022-02-21T12:00:00Z,0.0,32.35,-119.975,0.28568566
2022-02-21T12:00:00Z,0.0,32.35,-119.9625,0.28568566
2022-02-21T12:00:00Z,0.0,32.35,-119.94999999999999,0.22660205
2022-02-21T12:00:00Z,0.0,32.35,-119.9375,0.24932934
2022-02-21T12:00:00Z,0.0,32.35,-119.92500000000001,0.22827233
2022-02-21T12:00:00Z,0.0,32.35,-119.9125,0.35045835
2022-02-21T12:00:00Z,0.0,32.35,-119.9,0.35045835
2022-02-21T12:00:00Z,0.0,32.35,-119.88749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.875,NaN
